Node_ID	Description	Family	Colour (Family)
OM630590	Pseudomonas phage vB_PputP_LNA11	Autographiviridae	#537AB6
OM630589	Pseudomonas phage vB_PputP_LNA10	Autographiviridae	#537AB6
OM630588	Pseudomonas phage vB_PputP_LNA9	Tectiviridae	#595C69
OM630587	Pseudomonas phage vB_PputP_LNA8	Autographiviridae	#537AB6
OM630586	Escherichia phage vB_EcoP_LNA7	Autographiviridae	#537AB6
OM630585	Escherichia phage vB_EcoM_LNA6	Unclassified	#D3D3D3
BK059895	Cyanophage Cy-LDV1	Unclassified	#D3D3D3
MZ274307	Microbacterium phage Leafy	Orlajensenviridae	#C47FA7
MZ005678	Microbacterium phage BrokMonster	Orlajensenviridae	#C47FA7
MZ005676	Microbacterium phage Aries55	Orlajensenviridae	#C47FA7
MZ209304	Microbacterium phage Trireme	Orlajensenviridae	#C47FA7
MZ322027	Microbacterium phage BoomRoasted	Orlajensenviridae	#C47FA7
MZ322014	Microbacterium phage Octopus	Orlajensenviridae	#C47FA7
MZ322008	Microbacterium phage Aztec	Orlajensenviridae	#C47FA7
MZ322006	Microbacterium phage ManAs	Orlajensenviridae	#C47FA7
MZ028628	Microbacterium phage Concrete	Orlajensenviridae	#C47FA7
MZ291552	Escherichia phage vB_EcoM-UFV09	Straboviridae	#5F3A91
OX335443	Klebsiella phage cp43	Autographiviridae	#537AB6
OX335441	Klebsiella phage cp32	Autographiviridae	#537AB6
OX335440	Klebsiella phage cp46	Autographiviridae	#537AB6
OX335439	Klebsiella phage mtp17	Drexlerviridae	#A63C53
OX335438	Klebsiella phage cp33	Autographiviridae	#537AB6
OX335437	Klebsiella phage mtp8	Autographiviridae	#537AB6
OX335435	Klebsiella phage mtp20	Drexlerviridae	#A63C53
OX335434	Klebsiella phage mtp4	Autographiviridae	#537AB6
OX335433	Klebsiella phage cp35	Autographiviridae	#537AB6
OX335432	Klebsiella phage cp39	Drexlerviridae	#A63C53
OX335431	Klebsiella phage mtp1	Autographiviridae	#537AB6
OX335430	Klebsiella phage mtp13	Drexlerviridae	#A63C53
OX335429	Klebsiella phage mtp21	Drexlerviridae	#A63C53
OX335428	Klebsiella phage mtp6	Autographiviridae	#537AB6
OX335427	Klebsiella phage cp37	Autographiviridae	#537AB6
OX335426	Klebsiella phage cp30	Autographiviridae	#537AB6
OX335423	Klebsiella phage mtp18	Drexlerviridae	#A63C53
OX335422	Klebsiella phage mtp19	Drexlerviridae	#A63C53
OX335421	Klebsiella phage mtp23	Drexlerviridae	#A63C53
OX335420	Klebsiella phage mtp15	Autographiviridae	#537AB6
OX335419	Klebsiella phage mtp14	Autographiviridae	#537AB6
OX335418	Klebsiella phage cp11	Autographiviridae	#537AB6
OX335417	Klebsiella phage cp1	Drexlerviridae	#A63C53
OX335416	Klebsiella phage cp16	Ackermannviridae	#CC60C5
OX335414	Klebsiella phage cp38	Autographiviridae	#537AB6
OX335413	Klebsiella phage cp36	Autographiviridae	#537AB6
OX335412	Klebsiella phage cp41	Drexlerviridae	#A63C53
OX335411	Klebsiella phage mtp30	Drexlerviridae	#A63C53
OX335410	Klebsiella phage cp25	Drexlerviridae	#A63C53
OX335409	Klebsiella phage cp12	Autographiviridae	#537AB6
OX335408	Klebsiella phage cp28	Autographiviridae	#537AB6
OX335407	Klebsiella phage mtp7	Straboviridae	#5F3A91
OX335406	Klebsiella phage cp20	Schitoviridae	#F27611
OX335405	Klebsiella phage cp19	Ackermannviridae	#CC60C5
OX335404	Klebsiella phage mtp3	Drexlerviridae	#A63C53
OX335403	Klebsiella phage cp21	Ackermannviridae	#CC60C5
OX335402	Klebsiella phage cp18	Ackermannviridae	#CC60C5
OX335401	Klebsiella phage cp29	Autographiviridae	#537AB6
OX335400	Klebsiella phage mtp9	Drexlerviridae	#A63C53
OX335398	Klebsiella phage cp8	Autographiviridae	#537AB6
OX335396	Klebsiella phage mtp5	Straboviridae	#5F3A91
OX335395	Klebsiella phage cp17	Drexlerviridae	#A63C53
OX335394	Klebsiella phage cp27	Autographiviridae	#537AB6
OX335393	Klebsiella phage cp2	Drexlerviridae	#A63C53
OX335392	Klebsiella phage cp13	Autographiviridae	#537AB6
OX335391	Klebsiella phage mtp25	Drexlerviridae	#A63C53
OX335390	Klebsiella phage cp7	Autographiviridae	#537AB6
OX335389	Klebsiella phage cp6	Autographiviridae	#537AB6
OX335388	Klebsiella phage mtp29	Drexlerviridae	#A63C53
OX335387	Klebsiella phage mtp31	Drexlerviridae	#A63C53
OX335386	Klebsiella phage mtp12	Drexlerviridae	#A63C53
OX335385	Klebsiella phage mtp28	Drexlerviridae	#A63C53
OX335384	Klebsiella phage mtp27	Drexlerviridae	#A63C53
OX335383	Klebsiella phage cp3	Drexlerviridae	#A63C53
OX335382	Klebsiella phage cp4	Autographiviridae	#537AB6
OX335381	Klebsiella phage cp5	Drexlerviridae	#A63C53
OX335380	Klebsiella phage cp45	Drexlerviridae	#A63C53
OX335379	Klebsiella phage cp48	Autographiviridae	#537AB6
OX335378	Klebsiella phage cp31	Autographiviridae	#537AB6
OX335377	Klebsiella phage cp14	Autographiviridae	#537AB6
OX335376	Klebsiella phage cp10	Autographiviridae	#537AB6
OX335375	Klebsiella phage cp15	Autographiviridae	#537AB6
OX335371	Klebsiella phage mtp24	Drexlerviridae	#A63C53
OX335370	Klebsiella phage mtp2	Drexlerviridae	#A63C53
OX335369	Klebsiella phage mtp10	Drexlerviridae	#A63C53
OX335361	Klebsiella phage cp24	Drexlerviridae	#A63C53
OX335360	Klebsiella phage cp34	Autographiviridae	#537AB6
OX335359	Klebsiella phage cp26	Autographiviridae	#537AB6
ON245412	Phage vB_RanS_PJN03	Unclassified	#D3D3D3
OP484850	Salmonella phage vB_SalP_LDW16	Unclassified	#D3D3D3
ON922990	Vibrio phage VPMCC14	Unclassified	#D3D3D3
OP038320	Staphylococcus phage phiSa2wa-st5.6	Unclassified	#D3D3D3
OP038318	Staphylococcus phage phiSa2wa-st5.3	Unclassified	#D3D3D3
OP256049	Clostridium phage DCp1	Guelinviridae	#ADE07E
OM964875	Klebsiella phage PG14	Drexlerviridae	#A63C53
ON042750	Bacillus phage Chedec 11	Salasmaviridae	#4F9ED3
OL362283	Klebsiella phage 69101	Autographiviridae	#537AB6
OL362282	Klebsiella phage 6998	Autographiviridae	#537AB6
OL362281	Klebsiella phage 6996	Autographiviridae	#537AB6
MZ090946	Streptococcus phage 123	Aliceevansviridae	#2681A9
MZ890186	Klebsiella phage vB_KpnM_5N	Straboviridae	#5F3A91
MW419775	Bacillus phage WhyPhy	Salasmaviridae	#4F9ED3
MK301532	Escherichia phage Ro45lw	Autographiviridae	#537AB6
KX664695	Escherichia phage ESCO5	Unclassified	#D3D3D3
OP018674	Enterococcus phage vB_Efm_LG62	Unclassified	#D3D3D3
OK322699	Escherichia phage Sa157lw	Ackermannviridae	#CC60C5
OM486945	Erwinia phage VyarbaL	Autographiviridae	#537AB6
OK585160	Vibrio phage vB_VpP_HA7	Autographiviridae	#537AB6
OK585159	Vibrio phage vB_VpP_HA5	Autographiviridae	#537AB6
OK585158	Vibrio phage vB_VpP_HA1	Autographiviridae	#537AB6
MW741821	Escherichia phage vB_EcoP_DE5	Unclassified	#D3D3D3
MK967392	Gordonia phage GrandSlam	Unclassified	#D3D3D3
OP394141	Salmonella phage GSP044	Demerecviridae	#4A8041
OP297551	Mycobacterium phage Skinny	Vilmaviridae	#E48E73
OP297548	Gordonia phage Lton	Unclassified	#D3D3D3
OP297547	Gordonia phage Jams	Unclassified	#D3D3D3
OP297546	Gordonia phage Eudoria	Unclassified	#D3D3D3
OP297545	Arthrobacter phage Shambre1	Unclassified	#D3D3D3
OP297542	Mycobacterium phage Aubs	Unclassified	#D3D3D3
OP297539	Gordonia phage BlueNGold	Unclassified	#D3D3D3
OP297538	Microbacterium phage Fullmetal	Unclassified	#D3D3D3
OP297536	Mycobacterium phage Phalconet	Unclassified	#D3D3D3
OP297534	Mycobacterium phage Turret	Unclassified	#D3D3D3
OP297533	Mycobacterium phage Amymech	Unclassified	#D3D3D3
OP297531	Gordonia phage SummitAcademy	Unclassified	#D3D3D3
OP297530	Mycobacterium phage Nikao	Unclassified	#D3D3D3
OP297528	Mycobacterium phage GigiOuiOui	Unclassified	#D3D3D3
OP263969	Staphylococcus phage Koomba-kaat_1	Herelleviridae	#9DCE6A
OP263968	Staphylococcus phage Biyabeda-mokiny_2	Herelleviridae	#9DCE6A
OP263967	Staphylococcus phage Biyabeda-mokiny_1	Herelleviridae	#9DCE6A
OP310984	Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 2	Unclassified	#D3D3D3
OP310982	Pseudomonas phage Kara-mokiny kep-wari Wadjak 16	Unclassified	#D3D3D3
OP310981	Pseudomonas phage Kara-mokiny kep-wari Wadjak 15	Unclassified	#D3D3D3
OP310980	Pseudomonas phage Kara-mokiny kep-wari Wadjak 14	Unclassified	#D3D3D3
OP310979	Pseudomonas phage Kara-mokiny kep-wari Wadjak 13	Unclassified	#D3D3D3
OP310983	Pseudomonas phage Koomba boorn-mokiny kep-wari Wadjak 1	Unclassified	#D3D3D3
OP310978	Pseudomonas phage Kara-mokiny kep-wari Wadjak 12	Unclassified	#D3D3D3
OP310977	Pseudomonas phage Kara-mokiny kep-wari Wadjak 11	Unclassified	#D3D3D3
OP310976	Pseudomonas phage Kara-mokiny kep-wari Wadjak 10	Unclassified	#D3D3D3
OP310975	Pseudomonas phage Kara-mokiny kep-wari Wadjak 9	Unclassified	#D3D3D3
OP310974	Pseudomonas phage Kara-mokiny kep-wari Wadjak 8	Unclassified	#D3D3D3
OP310973	Pseudomonas phage Kara-mokiny kep-wari Wadjak 7	Unclassified	#D3D3D3
OP310972	Pseudomonas phage Kara-mokiny kep-wari Wadjak 6	Unclassified	#D3D3D3
OP310971	Pseudomonas phage Kara-mokiny kep-wari Wadjak 5	Unclassified	#D3D3D3
OP310970	Pseudomonas phage Kara-mokiny kep-wari Wadjak 4	Unclassified	#D3D3D3
OP314872	Pseudomonas phage Kara-mokiny_kep-wari_Wadjak_3	Unclassified	#D3D3D3
OP314871	Pseudomonas phage Kara-mokiny_kep-wari_Wadjak_2	Unclassified	#D3D3D3
OP314870	Pseudomonas phage Kara-mokiny_kep-wari_Wadjak_1	Unclassified	#D3D3D3
OP045498	Klebsiella phage 150049	Demerecviridae	#4A8041
OP045497	Klebsiella phage 150040	Straboviridae	#5F3A91
OP045496	Klebsiella phage 150004	Autographiviridae	#537AB6
LC730325	Escherichia phage T7	Autographiviridae	#537AB6
LC730324	Enterobacteria phage T3	Autographiviridae	#537AB6
LC730323	Salmonella phage SP6	Autographiviridae	#537AB6
LC730322	Salmonella phage P22	Unclassified	#D3D3D3
LC730321	Lambdavirus lambda	Unclassified	#D3D3D3
LC730320	Mycobacterium phage GS4E	Unclassified	#D3D3D3
LC730319	Pseudomonas phage gh-1	Autographiviridae	#537AB6
LC730318	Fromanvirus D29	Unclassified	#D3D3D3
LC730317	Mycobacterium phage B1	Unclassified	#D3D3D3
OP312987	Escherichia phage vB_EcoS_Uz-1	Schitoviridae	#F27611
OK247671	Clostridium phage vB_CpeS_BG3P	Unclassified	#D3D3D3
OP323077	Lactococcus phage D6890	Unclassified	#D3D3D3
OP323076	Lactococcus phage D4840	Unclassified	#D3D3D3
OP323075	Lactococcus phage D4351	Unclassified	#D3D3D3
OP323074	Lactococcus phage D4044	Unclassified	#D3D3D3
OP323073	Lactococcus phage D3906	Unclassified	#D3D3D3
OP323072	Lactococcus phage D2950	Unclassified	#D3D3D3
OP323071	Lactococcus phage D2544	Unclassified	#D3D3D3
ON970613	Microbacterium phage Upsilon	Orlajensenviridae	#C47FA7
ON970589	Microbacterium phage BinkBonk	Orlajensenviridae	#C47FA7
ON970573	Microbacterium phage MrGreen	Orlajensenviridae	#C47FA7
ON755188	Microbacterium phage Burgy	Orlajensenviridae	#C47FA7
ON755182	Microbacterium phage Witch	Orlajensenviridae	#C47FA7
ON645345	Microbacterium phage KyriosFaba	Orlajensenviridae	#C47FA7
ON645341	Microbacterium phage EdElric	Orlajensenviridae	#C47FA7
ON456350	Microbacterium phage Publix	Orlajensenviridae	#C47FA7
ON260814	Microbacterium phage Loca	Orlajensenviridae	#C47FA7
ON260812	Microbacterium phage Sara	Orlajensenviridae	#C47FA7
ON081334	Microbacterium phage Pondwater	Orlajensenviridae	#C47FA7
ON108648	Microbacterium phage Yasuo	Orlajensenviridae	#C47FA7
ON108642	Microbacterium phage Anseraureola	Orlajensenviridae	#C47FA7
OK310504	Microbacterium phage Josuke	Orlajensenviridae	#C47FA7
OK040783	Microbacterium phage Eightball	Orlajensenviridae	#C47FA7
OK040781	Microbacterium phage Gardevoir	Orlajensenviridae	#C47FA7
MZ622180	Microbacterium phage Lola20	Orlajensenviridae	#C47FA7
MZ648031	Microbacterium phage Jannah	Orlajensenviridae	#C47FA7
MZ496294	Vibrio phage ST2-2pr	Unclassified	#D3D3D3
MZ496293	Vibrio phage ST2-1pr	Unclassified	#D3D3D3
MZ496292	Pseudomonas phage PARCL1pr	Unclassified	#D3D3D3
KU886224	Erwinia phage vB_EamM_RAY	Unclassified	#D3D3D3
ON375847	Pectobacterium phage vB_ParM-25	Unclassified	#D3D3D3
OL634959	Bacteriophage Phi NF-1	Autographiviridae	#537AB6
OL960570	Staphylococcus phage APTC_SA_13	Herelleviridae	#9DCE6A
OL960569	Staphylococcus phage APTC_SA_12	Herelleviridae	#9DCE6A
OL960568	Staphylococcus phage APTC_SA_4	Herelleviridae	#9DCE6A
OL960567	Staphylococcus phage APTC_SA_2	Herelleviridae	#9DCE6A
OM632672	Escherichia phage BEU51	Schitoviridae	#F27611
OM632671	Escherichia phage BEU50	Straboviridae	#5F3A91
OM632670	Escherichia phage BEU44	Schitoviridae	#F27611
OM632669	Escherichia phage BEU42	Schitoviridae	#F27611
OM632668	Escherichia phage BEU35	Unclassified	#D3D3D3
OM632667	Escherichia phage BEU33	Unclassified	#D3D3D3
OM632666	Escherichia phage BEU14	Schitoviridae	#F27611
OM632665	Escherichia phage BEU13	Schitoviridae	#F27611
OM632664	Escherichia phage BEU5	Schitoviridae	#F27611
MZ605293	Pseudomonas phage UAVern	Unclassified	#D3D3D3
MZ605292	Pseudomonas phage UAntarctica	Unclassified	#D3D3D3
ON015836	Vibrio phage Vpas_PP24	Unclassified	#D3D3D3
OM262541	Escherichia phage vB_EcoS_Zar3M	Unclassified	#D3D3D3
MZ099574	Leviviridae sp.	Fiersviridae	#E343E3
ON755187	Gordonia phage NovaSharks	Unclassified	#D3D3D3
OL963532	Lactobacillus phage ADMH1Phi3	Unclassified	#D3D3D3
OL963531	Lactobacillus phage ADMH18Phi4	Unclassified	#D3D3D3
ON711395	Escherichia phage brachmannus	Drexlerviridae	#A63C53
OP131302	Pelagibacter phage Skadi-1 EXVC101P	Unclassified	#D3D3D3
OP131301	Pelagibacter phage Skadi-4 EXVC104P	Unclassified	#D3D3D3
OP131300	Pelagibacter phage Skadi-7 EXVC107P	Unclassified	#D3D3D3
OP131299	Pelagibacter phage Skadi-2 EXVC102P	Unclassified	#D3D3D3
OP131297	Pelagibacter phage Skadi-3 EXVC103P	Unclassified	#D3D3D3
OP131295	Pelagibacter phage Skadi-10 EXVC110P	Unclassified	#D3D3D3
OP131294	Pelagibacter phage Skadi-6 EXVC106P	Unclassified	#D3D3D3
OP131293	Pelagibacter phage Skadi-5 EXVC105P	Unclassified	#D3D3D3
OP087423	Ralstonia phage DLDT_So2	Autographiviridae	#537AB6
OP087422	Ralstonia phage BHDT_So9	Autographiviridae	#537AB6
LC727904	StxXX-converting phage Stx1_JNE110649	Unclassified	#D3D3D3
LC727903	Stx1a-converting phage Stx1_2409	Unclassified	#D3D3D3
LC727902	Stx1a-converting phage Stx1_JNE090861	Unclassified	#D3D3D3
LC727901	Stx1a-converting phage Stx1_2499	Unclassified	#D3D3D3
LC727900	Stx1a-converting phage Stx1_JNE071577	Unclassified	#D3D3D3
LC727899	Stx1a-converting phage Stx1_JNE111036	Unclassified	#D3D3D3
LC727898	Stx1a-converting phage Stx1_JNE102772	Unclassified	#D3D3D3
LC727897	Stx1a-converting phage Stx1_JNE092371	Unclassified	#D3D3D3
LC727896	Stx1a-converting phage Stx1_JNE112618	Unclassified	#D3D3D3
LC727895	Stx1a-converting phage Stx1_JNE122137	Unclassified	#D3D3D3
LC727894	Stx1a-converting phage Stx1_JNE122536	Unclassified	#D3D3D3
LC727893	Stx1a-converting phage Stx1_JNE130812	Unclassified	#D3D3D3
LC727892	Stx1a-converting phage Stx1_JNE121849	Unclassified	#D3D3D3
LC727891	Stx1a-converting phage Stx1_JNE122398	Unclassified	#D3D3D3
LC727890	Stx2c-converting phage Stx2c_EH0474	Unclassified	#D3D3D3
LC727889	Stx2c-converting phage Stx2c_EH0430	Unclassified	#D3D3D3
LC727888	Stx2c-converting phage Stx2c_JNE110649	Unclassified	#D3D3D3
LC727887	Stx2c-converting phage Stx2c_JNE130578	Unclassified	#D3D3D3
LC727886	Stx2c-converting phage Stx2c_04E077	Unclassified	#D3D3D3
LC727885	Stx2c-converting phage Stx2c_JNE091235	Unclassified	#D3D3D3
LC727884	Stx2c-converting phage Stx2c_JNE121036	Unclassified	#D3D3D3
LC727883	Stx2c-converting phage Stx2c_JNE102805	Unclassified	#D3D3D3
LC727882	Stx2c-converting phage Stx2c_JNE102208	Unclassified	#D3D3D3
LC727881	Stx2c-converting phage Stx2c_JNE082796	Unclassified	#D3D3D3
LC727880	Stx2c-converting phage Stx2c_2409	Unclassified	#D3D3D3
LC727879	Stx2c-converting phage Stx2c_JNE082642	Unclassified	#D3D3D3
LC727878	Stx2c-converting phage Stx2c_JNE072859	Unclassified	#D3D3D3
LC727877	Stx2c-converting phage Stx2c_JNE090279	Unclassified	#D3D3D3
LC727876	Stx2c-converting phage Stx2c_PV98-693	Unclassified	#D3D3D3
LC727875	Stx2a-converting phage Stx2a_JNE210578	Unclassified	#D3D3D3
LC727874	Stx2a-converting phage Stx2a_JNE202033	Unclassified	#D3D3D3
LC727873	Stx2a-converting phage Stx2a_JNE160313	Unclassified	#D3D3D3
LC727872	Stx2a-converting phage Stx2a_EH1535	Unclassified	#D3D3D3
LC727871	Stx2a-converting phage Stx2a_EH0474	Unclassified	#D3D3D3
LC727870	Stx2a-converting phage Stx2a_EH0430	Unclassified	#D3D3D3
LC727869	Stx2a-converting phage Stx2a_JNE110649	Unclassified	#D3D3D3
LC727868	Stx2a-converting phage Stx2a_JNE130578	Unclassified	#D3D3D3
LC727867	Stx2a-converting phage Stx2a_PV06-136	Unclassified	#D3D3D3
LC727866	Stx2a-converting phage Stx2a_154	Unclassified	#D3D3D3
LC727865	Stx2a-converting phage Stx2a_JNE090996	Unclassified	#D3D3D3
LC727864	Stx2a-converting phage Stx2a_PV06-98	Unclassified	#D3D3D3
LC727863	Stx2a-converting phage Stx2a_04E077	Unclassified	#D3D3D3
LC727862	Stx2a-converting phage Stx2a_JNE131866	Unclassified	#D3D3D3
LC727861	Stx2a-converting phage Stx2a_JNE091235	Unclassified	#D3D3D3
LC727860	Stx2a-converting phage Stx2a_JNE121036	Unclassified	#D3D3D3
LC727859	Stx2a-converting phage Stx2a_JNE102805	Unclassified	#D3D3D3
LC727858	Stx2a-converting phage Stx2a_JNE102208	Unclassified	#D3D3D3
LC727857	Stx2a-converting phage Stx2a_JNE082796	Unclassified	#D3D3D3
LC727856	Stx2a-converting phage Stx2a_2409	Unclassified	#D3D3D3
LC727855	Stx2a-converting phage Stx2a_JNE082642	Unclassified	#D3D3D3
LC727854	Stx2a-converting phage Stx2a_JNE090861	Unclassified	#D3D3D3
LC727853	Stx2a-converting phage Stx2a_2499	Unclassified	#D3D3D3
LC727852	Stx2a-converting phage Stx2a_JNE072859	Unclassified	#D3D3D3
LC727851	Stx2a-converting phage Stx2a_JNE090279	Unclassified	#D3D3D3
LC727850	Stx2a-converting phage Stx2a_PV98-693	Unclassified	#D3D3D3
LC727849	Stx2a-converting phage Stx2a_JNE071577	Unclassified	#D3D3D3
LC727848	Stx2a-converting phage Stx2a_JNE111036	Unclassified	#D3D3D3
LC727847	Stx2a-converting phage Stx2a_JNE102772	Unclassified	#D3D3D3
LC727846	Stx2a-converting phage Stx2a_JNE092371	Unclassified	#D3D3D3
LC727845	Stx2a-converting phage Stx2a_JNE112618	Unclassified	#D3D3D3
LC727844	Stx2a-converting phage Stx2a_JNE122137	Unclassified	#D3D3D3
LC727843	Stx2a-converting phage Stx2a_JNE122536	Unclassified	#D3D3D3
LC727842	Stx2a-converting phage Stx2a_JNE130812	Unclassified	#D3D3D3
LC727841	Stx2a-converting phage Stx2a_JNE121849	Unclassified	#D3D3D3
LC727840	Stx2a-converting phage Stx2a_JNE122398	Unclassified	#D3D3D3
CP101890	Klebsiella phage GArcari-2022a	Unclassified	#D3D3D3
CP101896	Klebsiella phage GArcari-2022b	Unclassified	#D3D3D3
LC727701	Pseudomonas phage sp. NK1	Unclassified	#D3D3D3
LC727700	Pseudomonas phage sp. LP	Autographiviridae	#537AB6
LC727699	Pseudomonas phage sp. LC	Unclassified	#D3D3D3
LC727698	Pseudomonas phage sp. 30-3	Unclassified	#D3D3D3
LC727697	Pseudomonas phage sp. 30-2	Unclassified	#D3D3D3
LC727696	Pseudomonas phage sp. 30-1	Unclassified	#D3D3D3
LC727695	Pseudomonas phage sp. Brmt	Unclassified	#D3D3D3
MZ047271	Campylobacter phage PC10	Unclassified	#D3D3D3
OP132241	Salmonella phage SE-SHZ-R	Unclassified	#D3D3D3
ON489264	Klebsiella phage vB_KshKPC-M	Drexlerviridae	#A63C53
ON843697	Pseudomonas phage Motto	Drexlerviridae	#A63C53
ON331942	Stenotrophomonas phage vB_Sm_QDWS359	Mesyanzhinovviridae	#60C341
CP103976	Clostridioides phage HGP05	Unclassified	#D3D3D3
ON602767	Klebsiella phage VLCpiA1i	Autographiviridae	#537AB6
ON602766	Klebsiella phage vB_Kp3	Unclassified	#D3D3D3
ON602765	Klebsiella phage VLCpiA2b	Autographiviridae	#537AB6
ON602764	Klebsiella phage VLCpiA2a	Autographiviridae	#537AB6
ON602763	Klebsiella phage VLCpiA2a	Autographiviridae	#537AB6
ON602762	Klebsiella phage VLCpiA1d	Autographiviridae	#537AB6
ON602761	Klebsiella phage VLCpiA1g	Autographiviridae	#537AB6
ON602760	Klebsiella phage VLCpiS13d	Unclassified	#D3D3D3
ON602759	Klebsiella phage VLCpiS13e	Unclassified	#D3D3D3
ON602758	Klebsiella phage VLCpiM12a	Unclassified	#D3D3D3
ON602757	Klebsiella phage VLCpiA1e	Autographiviridae	#537AB6
ON602756	Klebsiella phage VLCpiA1f	Autographiviridae	#537AB6
ON602755	Klebsiella phage VLCpiA3c	Autographiviridae	#537AB6
ON602754	Klebsiella phage VLCpiA1j	Autographiviridae	#537AB6
ON602753	Klebsiella phage VLCpiA3d	Autographiviridae	#537AB6
ON602752	Klebsiella phage VLCpiA1b	Autographiviridae	#537AB6
ON602751	Klebsiella phage VLCpiP4b	Schitoviridae	#F27611
ON602750	Klebsiella phage VLCpiD7b	Drexlerviridae	#A63C53
ON602749	Klebsiella phage VLCpiP4a	Schitoviridae	#F27611
ON602748	Klebsiella phage VLCpiA1c	Autographiviridae	#537AB6
ON602747	Klebsiella phage VLCpiS8a	Unclassified	#D3D3D3
ON602746	Klebsiella phage VLCpiS10a	Unclassified	#D3D3D3
ON602745	Klebsiella phage VLCpiS11a	Unclassified	#D3D3D3
ON602744	Klebsiella phage VLCpiS13b	Unclassified	#D3D3D3
ON602743	Klebsiella phage VLCpiA1h	Autographiviridae	#537AB6
ON602742	Klebsiella phage VLCpiA3b	Autographiviridae	#537AB6
ON602741	Klebsiella phage VLCpiD7a	Drexlerviridae	#A63C53
ON602740	Klebsiella phage VLCpiA1l	Autographiviridae	#537AB6
ON602739	Klebsiella phage VLCpiA1k	Autographiviridae	#537AB6
ON602738	Klebsiella phage VLCpiS13a	Unclassified	#D3D3D3
ON602737	Klebsiella phage VLCpiS13c	Unclassified	#D3D3D3
ON602736	Klebsiella phage VLCpiM5a	Unclassified	#D3D3D3
ON602735	Klebsiella phage VLCpiD7c	Drexlerviridae	#A63C53
ON602734	Klebsiella phage VLCpiS8c	Unclassified	#D3D3D3
ON602733	Klebsiella phage VLCpiA3a	Autographiviridae	#537AB6
ON602732	Klebsiella phage VLCpiA1a	Autographiviridae	#537AB6
ON602731	Klebsiella phage VLCpiS6a	Unclassified	#D3D3D3
ON602730	Klebsiella phage VLCpiS13f	Unclassified	#D3D3D3
ON602729	Klebsiella phage VLCpiM5b	Unclassified	#D3D3D3
ON602728	Klebsiella phage VLCpiA1n	Autographiviridae	#537AB6
ON602727	Klebsiella phage VLCpiA1m	Autographiviridae	#537AB6
ON602726	Klebsiella phage VLCpiA1q	Autographiviridae	#537AB6
ON602725	Klebsiella phage VLCpiA1r	Autographiviridae	#537AB6
ON602724	Klebsiella phage VLCpiA1o	Autographiviridae	#537AB6
ON602723	Klebsiella phage VLCpiA1p	Autographiviridae	#537AB6
ON809560	Klebsiella phage pKp383	Unclassified	#D3D3D3
ON809559	Klebsiella phage pKp11	Autographiviridae	#537AB6
OP056300	Plectonema phage Pbo-yong3	Unclassified	#D3D3D3
OL744217	Pantoea phage vB_PdeP_F5M1C	Autographiviridae	#537AB6
OL744218	Klebsiella phage vB_KvaP_F5M1D	Autographiviridae	#537AB6
OL744215	Klebsiella phage vB_KvaP_F4M1D	Autographiviridae	#537AB6
OL744213	Klebsiella phage vB_KvaS_F2M1D	Drexlerviridae	#A63C53
OL744212	Pantoea phage vB_PdeP_F2M1C	Autographiviridae	#537AB6
OL744210	Klebsiella phage vB_KvaS_F1M1D	Drexlerviridae	#A63C53
OL744209	Pantoea phage vB_PdeP_F1M1C	Autographiviridae	#537AB6
OL744220	Pantoea phage vB_PdiM_F5M2A	Unclassified	#D3D3D3
OL744219	Enterobacter phage vB_ExiM_F5M1E	Unclassified	#D3D3D3
OL744216	Enterobacter phage vB_ExiM_F4M1E	Unclassified	#D3D3D3
OL744214	Enterobacter phage vB_ExiM_F2M1E	Unclassified	#D3D3D3
OL744211	Enterobacter phage vB_ExiM_F1M1E	Unclassified	#D3D3D3
OM621814	Haloferax volcanii pleomorphic virus 1	Pleolipoviridae	#F2F89E
OP168678	Staphylococcus phage vB_SpsS_VL4	Unclassified	#D3D3D3
ON814135	Staphylococcus phage vB_SauM-V1SA20	Herelleviridae	#9DCE6A
OP172878	Corynebacterium phage Arianna	Unclassified	#D3D3D3
OP172872	Mycobacterium phage GoldenAsh	Unclassified	#D3D3D3
OP172871	Microbacterium phage Marcie	Unclassified	#D3D3D3
OP172869	Arthrobacter phage Linda	Unclassified	#D3D3D3
OP292222	Escherichia phage Esco_phi_B-01	Straboviridae	#5F3A91
OP292288	Pseudomonas phage PNM	Autographiviridae	#537AB6
OM869612	Dipodfec virus UA23Rod_872	Microviridae	#BE7DCB
OM869611	Dipodfec virus UA23Rod_920	Microviridae	#BE7DCB
OM869610	Dipodfec virus UA23Rod_963	Microviridae	#BE7DCB
OM869609	Dipodfec virus UA23Rod_1071	Microviridae	#BE7DCB
OM869608	Dipodfec virus UA23Rod_1114	Microviridae	#BE7DCB
OM869607	Dipodfec virus UA23Rod_1125	Microviridae	#BE7DCB
OM869606	Dipodfec virus UA23Rod_1217	Microviridae	#BE7DCB
OM869605	Dipodfec virus UA23Rod_1340	Microviridae	#BE7DCB
OM869604	Dipodfec virus UA23Rod_1363	Microviridae	#BE7DCB
OM869603	Dipodfec virus UA23Rod_1392	Microviridae	#BE7DCB
OM869594	Dipodfec virus UA06Rod_3	Microviridae	#BE7DCB
OM869593	Dipodfec virus UA06Rod_4	Microviridae	#BE7DCB
